from,to,Freq,weight,from_name,from_Class,from_Gender,from_degree,from_Eigen,from_betweenness,to_name,to_Class,to_Gender,to_degree,to_Eigen,to_betweenness
63,155,1,1,1564,3B,M,78,0.0370279287679567,101.28888023125393,1757,1A,F,112,0.20297694277385508,163.46049223198574
66,155,4,4,1572,3B,F,106,0.0701025680648404,311.37819578053336,1757,1A,F,112,0.20297694277385508,163.46049223198574
69,155,4,4,1579,3B,M,122,0.08345497552058628,405.1225472328129,1757,1A,F,112,0.20297694277385508,163.46049223198574
73,155,9,9,1594,3B,M,97,0.051675604643930145,137.21091047010074,1757,1A,F,112,0.20297694277385508,163.46049223198574
76,155,1,1,1604,2A,F,56,0.042387601476105305,94.9287400699885,1757,1A,F,112,0.20297694277385508,163.46049223198574
77,155,2,2,1606,2A,F,54,0.047625651922537815,103.87429240082437,1757,1A,F,112,0.20297694277385508,163.46049223198574
79,155,5,5,1613,2A,M,111,0.22536143881316556,310.6283815348961,1757,1A,F,112,0.20297694277385508,163.46049223198574
81,155,1,1,1617,2A,F,72,0.07747416992326152,112.49279966880955,1757,1A,F,112,0.20297694277385508,163.46049223198574
83,155,2,2,1625,2A,M,104,0.1335711957094993,212.0000185269649,1757,1A,F,112,0.20297694277385508,163.46049223198574
84,155,10,10,1628,2A,M,111,0.15598238383988897,232.93041219494623,1757,1A,F,112,0.20297694277385508,163.46049223198574
85,155,3,3,1630,4B,M,63,0.004902522462070589,248.1196774248347,1757,1A,F,112,0.20297694277385508,163.46049223198574
86,155,3,3,1632,4B,F,47,0.008528200366682611,17.437722600664216,1757,1A,F,112,0.20297694277385508,163.46049223198574
88,155,3,3,1641,2A,F,58,0.06681083959629078,34.92940954628816,1757,1A,F,112,0.20297694277385508,163.46049223198574
91,155,8,8,1648,2A,F,70,0.07449019561281459,57.559654172834605,1757,1A,F,112,0.20297694277385508,163.46049223198574
95,155,1,1,1656,1B,M,82,0.3344744717975045,173.63291705600153,1757,1A,F,112,0.20297694277385508,163.46049223198574
99,155,4,4,1665,1B,M,123,1,390.9779572941824,1757,1A,F,112,0.20297694277385508,163.46049223198574
100,155,38,38,1666,1B,M,110,0.8683659036275774,258.46411408825924,1757,1A,F,112,0.20297694277385508,163.46049223198574
101,155,1,1,1668,Teachers,NA,49,0.017888800084453226,41.23363517632067,1757,1A,F,112,0.20297694277385508,163.46049223198574
103,155,1,1,1673,1B,M,124,0.44741676210380227,326.48456339800236,1757,1A,F,112,0.20297694277385508,163.46049223198574
104,155,2,2,1674,1B,F,75,0.3312574202335624,91.08310612251604,1757,1A,F,112,0.20297694277385508,163.46049223198574
105,155,5,5,1675,1B,F,104,0.6461281486493063,259.4131364048328,1757,1A,F,112,0.20297694277385508,163.46049223198574
109,155,3,3,1684,1B,F,103,0.5260417045339579,209.511159739794,1757,1A,F,112,0.20297694277385508,163.46049223198574
110,155,1,1,1685,3B,F,63,0.06660308021711393,126.1125822262027,1757,1A,F,112,0.20297694277385508,163.46049223198574
111,155,1,1,1687,1B,F,43,0.279582482417098,28.177352778050672,1757,1A,F,112,0.20297694277385508,163.46049223198574
112,155,24,24,1688,1B,M,86,0.5927744264077557,202.23035694961337,1757,1A,F,112,0.20297694277385508,163.46049223198574
113,155,84,84,1695,1B,F,103,0.881131114999208,174.154962055212,1757,1A,F,112,0.20297694277385508,163.46049223198574
114,155,1,1,1696,1B,F,79,0.4229833885480108,145.53399436579048,1757,1A,F,112,0.20297694277385508,163.46049223198574
115,155,8,8,1697,1B,M,116,0.9040034878035931,193.2803707974795,1757,1A,F,112,0.20297694277385508,163.46049223198574
117,155,2,2,1700,3B,F,121,0.09346166615076677,265.44212736971156,1757,1A,F,112,0.20297694277385508,163.46049223198574
119,155,12,12,1704,2B,M,95,0.17556311368167601,142.5181211361056,1757,1A,F,112,0.20297694277385508,163.46049223198574
123,155,1,1,1708,2B,M,118,0.16221412892189904,256.70033752481845,1757,1A,F,112,0.20297694277385508,163.46049223198574
126,155,3,3,1711,1A,F,86,0.07787895012458947,207.72791024407562,1757,1A,F,112,0.20297694277385508,163.46049223198574
129,155,1,1,1714,3A,M,82,0.052856617132622366,77.71882644311557,1757,1A,F,112,0.20297694277385508,163.46049223198574
131,155,1,1,1718,2B,F,58,0.09096338423086289,44.2722448129463,1757,1A,F,112,0.20297694277385508,163.46049223198574
133,155,3,3,1720,3A,F,84,0.04973094906136421,77.04090398818273,1757,1A,F,112,0.20297694277385508,163.46049223198574
134,155,2,2,1722,3A,F,95,0.05330031530177559,184.00278691908562,1757,1A,F,112,0.20297694277385508,163.46049223198574
135,155,1,1,1723,3A,M,68,0.03763193480232852,87.90085893591267,1757,1A,F,112,0.20297694277385508,163.46049223198574
137,155,2,2,1730,4A,NA,108,0.062034477415704475,196.16649444125352,1757,1A,F,112,0.20297694277385508,163.46049223198574
138,155,1,1,1731,3B,M,58,0.03732821118549966,79.9355943089335,1757,1A,F,112,0.20297694277385508,163.46049223198574
139,155,1,1,1732,2B,M,73,0.07522926945441663,138.41578138743122,1757,1A,F,112,0.20297694277385508,163.46049223198574
145,155,3,3,1743,2B,F,72,0.10949016343865736,44.054467185037254,1757,1A,F,112,0.20297694277385508,163.46049223198574
147,155,1,1,1745,Teachers,NA,56,0.5888971155314524,63.0258442192324,1757,1A,F,112,0.20297694277385508,163.46049223198574
150,155,9,9,1749,2B,F,92,0.09460446990837393,196.02880877011975,1757,1A,F,112,0.20297694277385508,163.46049223198574
153,155,23,23,1752,1A,M,78,0.12573316924094738,154.32729611040278,1757,1A,F,112,0.20297694277385508,163.46049223198574
154,155,6,6,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157,1757,1A,F,112,0.20297694277385508,163.46049223198574
10,156,1,1,1439,5B,M,76,0.03155352317282955,52.729191264290655,1759,1A,M,79,0.068218481742401,317.5963179301108
16,156,1,1,1457,5A,F,111,0.08579374349009913,228.77999073509542,1759,1A,M,79,0.068218481742401,317.5963179301108
20,156,1,1,1465,5B,F,61,0.03739761545844901,355.55180636212145,1759,1A,M,79,0.068218481742401,317.5963179301108
23,156,1,1,1475,5B,F,46,0.01833450986157257,57.119124744746536,1759,1A,M,79,0.068218481742401,317.5963179301108
26,156,1,1,1480,5B,F,95,0.04261120816502878,300.2829992701474,1759,1A,M,79,0.068218481742401,317.5963179301108
56,156,6,6,1551,3B,M,134,0.059722436654595375,645.7707111093797,1759,1A,M,79,0.068218481742401,317.5963179301108
59,156,1,1,1558,3B,M,101,0.09381697911067091,242.1827791773062,1759,1A,M,79,0.068218481742401,317.5963179301108
64,156,1,1,1567,3B,M,86,0.046644467582306406,107.05098042926568,1759,1A,M,79,0.068218481742401,317.5963179301108
67,156,1,1,1574,3B,F,63,0.056815369244679594,139.6050567464097,1759,1A,M,79,0.068218481742401,317.5963179301108
69,156,2,2,1579,3B,M,122,0.08345497552058628,405.1225472328129,1759,1A,M,79,0.068218481742401,317.5963179301108
71,156,1,1,1585,5B,M,79,0.03245370122753516,130.13748560388962,1759,1A,M,79,0.068218481742401,317.5963179301108
74,156,1,1,1601,4B,F,39,0.002461276348631674,62.376888721733636,1759,1A,M,79,0.068218481742401,317.5963179301108
77,156,1,1,1606,2A,F,54,0.047625651922537815,103.87429240082437,1759,1A,M,79,0.068218481742401,317.5963179301108
79,156,2,2,1613,2A,M,111,0.22536143881316556,310.6283815348961,1759,1A,M,79,0.068218481742401,317.5963179301108
85,156,3,3,1630,4B,M,63,0.004902522462070589,248.1196774248347,1759,1A,M,79,0.068218481742401,317.5963179301108
97,156,3,3,1663,1B,F,55,0.935452576878257,121.88040603955572,1759,1A,M,79,0.068218481742401,317.5963179301108
99,156,1,1,1665,1B,M,123,1,390.9779572941824,1759,1A,M,79,0.068218481742401,317.5963179301108
104,156,1,1,1674,1B,F,75,0.3312574202335624,91.08310612251604,1759,1A,M,79,0.068218481742401,317.5963179301108
105,156,2,2,1675,1B,F,104,0.6461281486493063,259.4131364048328,1759,1A,M,79,0.068218481742401,317.5963179301108
106,156,1,1,1680,1B,F,50,0.4005892130582655,137.4138337438568,1759,1A,M,79,0.068218481742401,317.5963179301108
107,156,1,1,1681,1B,M,43,0.4285707365286958,19.846162967006993,1759,1A,M,79,0.068218481742401,317.5963179301108
113,156,4,4,1695,1B,F,103,0.881131114999208,174.154962055212,1759,1A,M,79,0.068218481742401,317.5963179301108
115,156,5,5,1697,1B,M,116,0.9040034878035931,193.2803707974795,1759,1A,M,79,0.068218481742401,317.5963179301108
116,156,10,10,1698,1B,M,99,0.8963007687375386,351.0608082846177,1759,1A,M,79,0.068218481742401,317.5963179301108
117,156,2,2,1700,3B,F,121,0.09346166615076677,265.44212736971156,1759,1A,M,79,0.068218481742401,317.5963179301108
122,156,1,1,1707,3B,M,68,0.05311894654610853,139.67079324602764,1759,1A,M,79,0.068218481742401,317.5963179301108
123,156,1,1,1708,2B,M,118,0.16221412892189904,256.70033752481845,1759,1A,M,79,0.068218481742401,317.5963179301108
126,156,213,213,1711,1A,F,86,0.07787895012458947,207.72791024407562,1759,1A,M,79,0.068218481742401,317.5963179301108
129,156,1,1,1714,3A,M,82,0.052856617132622366,77.71882644311557,1759,1A,M,79,0.068218481742401,317.5963179301108
133,156,1,1,1720,3A,F,84,0.04973094906136421,77.04090398818273,1759,1A,M,79,0.068218481742401,317.5963179301108
134,156,2,2,1722,3A,F,95,0.05330031530177559,184.00278691908562,1759,1A,M,79,0.068218481742401,317.5963179301108
136,156,1,1,1727,3B,F,80,0.03694152696896054,235.14934587300192,1759,1A,M,79,0.068218481742401,317.5963179301108
138,156,1,1,1731,3B,M,58,0.03732821118549966,79.9355943089335,1759,1A,M,79,0.068218481742401,317.5963179301108
139,156,1,1,1732,2B,M,73,0.07522926945441663,138.41578138743122,1759,1A,M,79,0.068218481742401,317.5963179301108
141,156,1,1,1737,3A,M,47,0.023415177599380953,18.336171140112405,1759,1A,M,79,0.068218481742401,317.5963179301108
144,156,1,1,1741,3A,M,60,0.013684249694725611,91.05404859564254,1759,1A,M,79,0.068218481742401,317.5963179301108
153,156,19,19,1752,1A,M,78,0.12573316924094738,154.32729611040278,1759,1A,M,79,0.068218481742401,317.5963179301108
154,156,3,3,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157,1759,1A,M,79,0.068218481742401,317.5963179301108
155,156,21,21,1757,1A,F,112,0.20297694277385508,163.46049223198574,1759,1A,M,79,0.068218481742401,317.5963179301108
30,157,1,1,1489,5B,F,76,0.03959981146368574,168.2348504027878,1760,1A,F,30,0.020950072875594493,8.558622650093648
34,157,1,1,1500,4A,M,82,0.04566228808724654,141.63111132367067,1760,1A,F,30,0.020950072875594493,8.558622650093648
84,157,1,1,1628,2A,M,111,0.15598238383988897,232.93041219494623,1760,1A,F,30,0.020950072875594493,8.558622650093648
97,157,3,3,1663,1B,F,55,0.935452576878257,121.88040603955572,1760,1A,F,30,0.020950072875594493,8.558622650093648
126,157,9,9,1711,1A,F,86,0.07787895012458947,207.72791024407562,1760,1A,F,30,0.020950072875594493,8.558622650093648
153,157,6,6,1752,1A,M,78,0.12573316924094738,154.32729611040278,1760,1A,F,30,0.020950072875594493,8.558622650093648
154,157,7,7,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157,1760,1A,F,30,0.020950072875594493,8.558622650093648
155,157,49,49,1757,1A,F,112,0.20297694277385508,163.46049223198574,1760,1A,F,30,0.020950072875594493,8.558622650093648
156,157,12,12,1759,1A,M,79,0.068218481742401,317.5963179301108,1760,1A,F,30,0.020950072875594493,8.558622650093648
1,158,2,2,1426,5B,M,83,0.043271465401921116,55.57971399423536,1761,1A,M,128,0.12479644492021301,469.0546645810896
3,158,3,3,1428,5B,M,82,0.030724865519447416,61.880057653283544,1761,1A,M,128,0.12479644492021301,469.0546645810896
4,158,1,1,1429,5B,F,64,0.038620083106409686,81.36160617371344,1761,1A,M,128,0.12479644492021301,469.0546645810896
6,158,1,1,1431,5B,F,71,0.031528241471431614,92.51742937600609,1761,1A,M,128,0.12479644492021301,469.0546645810896
10,158,1,1,1439,5B,M,76,0.03155352317282955,52.729191264290655,1761,1A,M,128,0.12479644492021301,469.0546645810896
12,158,1,1,1443,5B,F,96,0.04913317503857255,200.48925709830635,1761,1A,M,128,0.12479644492021301,469.0546645810896
14,158,2,2,1452,5A,M,77,0.05511405069046251,134.66675480493703,1761,1A,M,128,0.12479644492021301,469.0546645810896
16,158,1,1,1457,5A,F,111,0.08579374349009913,228.77999073509542,1761,1A,M,128,0.12479644492021301,469.0546645810896
31,158,1,1,1493,5A,F,83,0.04982195933100268,195.36562515234107,1761,1A,M,128,0.12479644492021301,469.0546645810896
33,158,1,1,1498,5A,M,106,0.04925317282021246,412.4266122858271,1761,1A,M,128,0.12479644492021301,469.0546645810896
34,158,3,3,1500,4A,M,82,0.04566228808724654,141.63111132367067,1761,1A,M,128,0.12479644492021301,469.0546645810896
35,158,1,1,1501,5A,F,76,0.05304138677029019,150.87600490429278,1761,1A,M,128,0.12479644492021301,469.0546645810896
36,158,1,1,1502,5A,F,73,0.06327531244670785,152.45002770262442,1761,1A,M,128,0.12479644492021301,469.0546645810896
44,158,1,1,1522,5A,M,71,0.03147598851812359,176.05538013899343,1761,1A,M,128,0.12479644492021301,469.0546645810896
48,158,1,1,1532,4A,M,92,0.06770461667226976,138.71523581466056,1761,1A,M,128,0.12479644492021301,469.0546645810896
49,158,2,2,1533,4A,M,96,0.1042430343200217,92.24789152027047,1761,1A,M,128,0.12479644492021301,469.0546645810896
52,158,1,1,1545,4A,M,55,0.06524617744415336,37.34039159687055,1761,1A,M,128,0.12479644492021301,469.0546645810896
56,158,3,3,1551,3B,M,134,0.059722436654595375,645.7707111093797,1761,1A,M,128,0.12479644492021301,469.0546645810896
57,158,4,4,1552,3B,F,123,0.07256523480409821,495.651518180023,1761,1A,M,128,0.12479644492021301,469.0546645810896
59,158,1,1,1558,3B,M,101,0.09381697911067091,242.1827791773062,1761,1A,M,128,0.12479644492021301,469.0546645810896
60,158,1,1,1560,3B,F,100,0.05666446207074645,254.78872325699868,1761,1A,M,128,0.12479644492021301,469.0546645810896
61,158,2,2,1562,3B,F,58,0.039161520671399754,92.84882391364047,1761,1A,M,128,0.12479644492021301,469.0546645810896
63,158,1,1,1564,3B,M,78,0.0370279287679567,101.28888023125393,1761,1A,M,128,0.12479644492021301,469.0546645810896
64,158,1,1,1567,3B,M,86,0.046644467582306406,107.05098042926568,1761,1A,M,128,0.12479644492021301,469.0546645810896
66,158,3,3,1572,3B,F,106,0.0701025680648404,311.37819578053336,1761,1A,M,128,0.12479644492021301,469.0546645810896
68,158,1,1,1578,5B,M,71,0.020311698314887026,114.1825326056921,1761,1A,M,128,0.12479644492021301,469.0546645810896
69,158,2,2,1579,3B,M,122,0.08345497552058628,405.1225472328129,1761,1A,M,128,0.12479644492021301,469.0546645810896
71,158,1,1,1585,5B,M,79,0.03245370122753516,130.13748560388962,1761,1A,M,128,0.12479644492021301,469.0546645810896
73,158,3,3,1594,3B,M,97,0.051675604643930145,137.21091047010074,1761,1A,M,128,0.12479644492021301,469.0546645810896
74,158,1,1,1601,4B,F,39,0.002461276348631674,62.376888721733636,1761,1A,M,128,0.12479644492021301,469.0546645810896
75,158,1,1,1603,2A,F,32,0.03262395561171237,18.732119204680536,1761,1A,M,128,0.12479644492021301,469.0546645810896
76,158,1,1,1604,2A,F,56,0.042387601476105305,94.9287400699885,1761,1A,M,128,0.12479644492021301,469.0546645810896
79,158,7,7,1613,2A,M,111,0.22536143881316556,310.6283815348961,1761,1A,M,128,0.12479644492021301,469.0546645810896
81,158,29,29,1617,2A,F,72,0.07747416992326152,112.49279966880955,1761,1A,M,128,0.12479644492021301,469.0546645810896
83,158,5,5,1625,2A,M,104,0.1335711957094993,212.0000185269649,1761,1A,M,128,0.12479644492021301,469.0546645810896
84,158,5,5,1628,2A,M,111,0.15598238383988897,232.93041219494623,1761,1A,M,128,0.12479644492021301,469.0546645810896
85,158,2,2,1630,4B,M,63,0.004902522462070589,248.1196774248347,1761,1A,M,128,0.12479644492021301,469.0546645810896
89,158,1,1,1643,2A,F,53,0.032752578015833284,22.19711492334034,1761,1A,M,128,0.12479644492021301,469.0546645810896
91,158,3,3,1648,2A,F,70,0.07449019561281459,57.559654172834605,1761,1A,M,128,0.12479644492021301,469.0546645810896
95,158,1,1,1656,1B,M,82,0.3344744717975045,173.63291705600153,1761,1A,M,128,0.12479644492021301,469.0546645810896
99,158,4,4,1665,1B,M,123,1,390.9779572941824,1761,1A,M,128,0.12479644492021301,469.0546645810896
100,158,1,1,1666,1B,M,110,0.8683659036275774,258.46411408825924,1761,1A,M,128,0.12479644492021301,469.0546645810896
101,158,2,2,1668,Teachers,NA,49,0.017888800084453226,41.23363517632067,1761,1A,M,128,0.12479644492021301,469.0546645810896
103,158,21,21,1673,1B,M,124,0.44741676210380227,326.48456339800236,1761,1A,M,128,0.12479644492021301,469.0546645810896
104,158,3,3,1674,1B,F,75,0.3312574202335624,91.08310612251604,1761,1A,M,128,0.12479644492021301,469.0546645810896
105,158,3,3,1675,1B,F,104,0.6461281486493063,259.4131364048328,1761,1A,M,128,0.12479644492021301,469.0546645810896
109,158,2,2,1684,1B,F,103,0.5260417045339579,209.511159739794,1761,1A,M,128,0.12479644492021301,469.0546645810896
112,158,20,20,1688,1B,M,86,0.5927744264077557,202.23035694961337,1761,1A,M,128,0.12479644492021301,469.0546645810896
113,158,19,19,1695,1B,F,103,0.881131114999208,174.154962055212,1761,1A,M,128,0.12479644492021301,469.0546645810896
114,158,58,58,1696,1B,F,79,0.4229833885480108,145.53399436579048,1761,1A,M,128,0.12479644492021301,469.0546645810896
115,158,19,19,1697,1B,M,116,0.9040034878035931,193.2803707974795,1761,1A,M,128,0.12479644492021301,469.0546645810896
116,158,5,5,1698,1B,M,99,0.8963007687375386,351.0608082846177,1761,1A,M,128,0.12479644492021301,469.0546645810896
117,158,1,1,1700,3B,F,121,0.09346166615076677,265.44212736971156,1761,1A,M,128,0.12479644492021301,469.0546645810896
118,158,1,1,1702,2B,F,58,0.09294792912842219,106.2881889547248,1761,1A,M,128,0.12479644492021301,469.0546645810896
119,158,1,1,1704,2B,M,95,0.17556311368167601,142.5181211361056,1761,1A,M,128,0.12479644492021301,469.0546645810896
120,158,1,1,1705,4A,M,68,0.05371808442132857,74.23135581473039,1761,1A,M,128,0.12479644492021301,469.0546645810896
123,158,10,10,1708,2B,M,118,0.16221412892189904,256.70033752481845,1761,1A,M,128,0.12479644492021301,469.0546645810896
125,158,1,1,1710,2B,M,46,0.025908436149893906,18.201726812854155,1761,1A,M,128,0.12479644492021301,469.0546645810896
126,158,32,32,1711,1A,F,86,0.07787895012458947,207.72791024407562,1761,1A,M,128,0.12479644492021301,469.0546645810896
127,158,1,1,1712,3B,F,56,0.02003014539847663,153.01150822690147,1761,1A,M,128,0.12479644492021301,469.0546645810896
131,158,3,3,1718,2B,F,58,0.09096338423086289,44.2722448129463,1761,1A,M,128,0.12479644492021301,469.0546645810896
133,158,43,43,1720,3A,F,84,0.04973094906136421,77.04090398818273,1761,1A,M,128,0.12479644492021301,469.0546645810896
134,158,4,4,1722,3A,F,95,0.05330031530177559,184.00278691908562,1761,1A,M,128,0.12479644492021301,469.0546645810896
136,158,1,1,1727,3B,F,80,0.03694152696896054,235.14934587300192,1761,1A,M,128,0.12479644492021301,469.0546645810896
139,158,2,2,1732,2B,M,73,0.07522926945441663,138.41578138743122,1761,1A,M,128,0.12479644492021301,469.0546645810896
142,158,1,1,1738,3A,F,52,0.02820156466215608,44.27556662069488,1761,1A,M,128,0.12479644492021301,469.0546645810896
144,158,1,1,1741,3A,M,60,0.013684249694725611,91.05404859564254,1761,1A,M,128,0.12479644492021301,469.0546645810896
150,158,32,32,1749,2B,F,92,0.09460446990837393,196.02880877011975,1761,1A,M,128,0.12479644492021301,469.0546645810896
153,158,29,29,1752,1A,M,78,0.12573316924094738,154.32729611040278,1761,1A,M,128,0.12479644492021301,469.0546645810896
154,158,26,26,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157,1761,1A,M,128,0.12479644492021301,469.0546645810896
155,158,89,89,1757,1A,F,112,0.20297694277385508,163.46049223198574,1761,1A,M,128,0.12479644492021301,469.0546645810896
156,158,26,26,1759,1A,M,79,0.068218481742401,317.5963179301108,1761,1A,M,128,0.12479644492021301,469.0546645810896
157,158,6,6,1760,1A,F,30,0.020950072875594493,8.558622650093648,1761,1A,M,128,0.12479644492021301,469.0546645810896
7,159,2,2,1434,5B,F,94,0.061389972994175326,163.22329818962757,1763,3A,M,91,0.0414330390838968,255.56678947923263
